rowIndex,satID,satCode,time_sec,lat_deg,lon_deg,alt_km,is_vel_north,commSats_codes,nCommSats,satID_synt,satCode_synt,satCode_synt_comm,A_bits_total,nPackagesA,B_bits_total,nPackagesB,A_and_B_bits
5896,27,212,257,-17.967218,6.76541,490.2464,True,213,1,,,211,0,0,0,0,0
6840,28,213,257,-4.802331,27.336601,488.6521,True,"212,214",2,,,,0,0,0,0,0
9389,29,214,257,8.955638,47.12302,488.9636,True,"101,102,213,215",4,,,,109212,2,0,0,109212
12672,30,215,257,21.584207,68.374687,490.9733,True,"102,214",2,,,,373764,2,0,0,373764
14358,62,502,257,35.115484,-22.670226,494.5158,True,"115,503",2,,,114,0,0,0,0,0
15473,63,503,257,32.359214,6.043088,493.7106,False,"502,504",2,75.0,515.0,,0,0,0,0,0
18559,64,504,257,23.755669,31.500052,491.4612,False,"503,505",2,75.0,515.0,,239602,2,9728,8,249330
22555,65,505,257,11.567555,53.289652,489.2525,False,"103,504",2,75.0,515.0,,373764,2,0,0,373764
266,1,101,258,31.092177,21.110569,493.3522,True,"102,115,214",3,,,,0,0,0,0,0
1966,2,102,258,35.117284,49.403154,494.5163,True,"101,103,214,215",4,,,,0,0,0,0,0
3689,3,103,258,32.343236,78.111664,493.706,False,"102,505",2,14.0,114.0,,0,0,0,0,0
4570,15,115,258,21.614526,-3.569327,490.9799,True,"101,502",2,,,114,0,0,0,0,0
5897,27,212,258,-17.934648,6.818729,490.2403,True,213,1,,,211,0,0,0,0,0
6841,28,213,258,-4.765865,27.384876,488.6502,True,"212,214",2,,,,0,0,0,0,0
9391,29,214,258,8.99142,47.172218,488.967,True,"101,102,213,215",4,,,,0,0,7296,6,7296
12674,30,215,258,21.614526,68.430673,490.9799,True,"102,214",2,,,,0,0,18240,15,18240
14359,62,502,258,35.117284,-22.596846,494.5163,True,"115,503",2,,,114,0,0,0,0,0
15474,63,503,258,32.343236,6.111664,493.706,False,"502,504",2,75.0,515.0,,0,0,0,0,0
18569,64,504,258,23.727048,31.557928,491.4545,False,"503,505",2,75.0,515.0,,0,0,14592,12,14592
22557,65,505,258,11.532425,53.339716,489.2481,False,"103,504",2,75.0,515.0,,0,0,12160,10,12160
267,1,101,259,31.111051,21.177225,493.3575,True,"102,115,214",3,,,,0,0,0,0,0
1967,2,102,259,35.119034,49.476539,494.5168,True,"101,103,214,215",4,,,,557591,3,8512,7,566103
3690,3,103,259,32.327215,78.180214,493.7015,False,"102,505",2,14.0,114.0,,557591,3,0,0,557591
4571,15,115,259,21.644824,-3.513316,490.9864,True,"101,502",2,,,114,0,0,0,0,0
5898,27,212,259,-17.90206,6.872027,490.2343,True,213,1,,,211,0,0,0,0,0
6842,28,213,259,-4.729396,27.433145,488.6483,True,"212,214",2,,,,0,0,0,0,0
9397,29,214,259,9.027195,47.221427,488.9705,True,"101,102,213,215",4,,,,56508,3,7296,6,63804
12689,30,215,259,21.644824,68.486684,490.9864,True,"102,214",2,,,,557591,3,25536,21,583127
14360,62,502,259,35.119034,-22.523461,494.5168,True,"115,503",2,,,114,0,0,0,0,0
15475,63,503,259,32.327215,6.180214,493.7015,False,"502,504",2,75.0,515.0,,0,0,0,0,0
18581,64,504,259,23.698401,31.615777,491.4478,False,"503,505",2,75.0,515.0,,354104,3,0,0,354104
22567,65,505,259,11.497284,53.389768,489.2438,False,"103,504",2,75.0,515.0,,552922,3,9728,8,562650
268,1,101,260,31.129885,21.243908,493.3627,True,"102,115,214",3,,,,0,0,0,0,0
1977,2,102,260,35.120735,49.549926,494.5173,True,"101,103,214,215",4,,,,187959,1,0,0,187959
3693,3,103,260,32.311153,78.248738,493.6969,False,"102,505",2,14.0,114.0,,187959,1,0,0,187959
4572,15,115,260,21.6751,-3.45728,490.993,True,"101,502",2,,,114,0,0,0,0,0
5899,27,212,260,-17.869456,6.925304,490.2283,True,213,1,,,211,0,0,0,0,0
6843,28,213,260,-4.692922,27.481409,488.6464,True,"212,214",2,,,,0,0,0,0,0
9406,29,214,260,9.062962,47.270646,488.974,True,"101,102,213,215",4,,,,100853,1,0,0,100853
12713,30,215,260,21.6751,68.54272,490.993,True,"102,214",2,,,,187959,1,0,0,187959
14361,62,502,260,35.120735,-22.450074,494.5173,True,"115,503",2,,,114,0,0,0,0,0
15476,63,503,260,32.311153,6.248738,493.6969,False,"502,504",2,75.0,515.0,,0,0,0,0,0
18584,64,504,260,23.66973,31.673599,491.4412,False,"503,505",2,75.0,515.0,,136594,1,9728,8,146322
22578,65,505,260,11.462134,53.439806,489.2394,False,"103,504",2,75.0,515.0,,187959,1,0,0,187959
269,1,101,261,31.148681,21.31062,493.368,True,"102,115,214",3,,,,0,0,0,0,0
1978,2,102,261,35.122387,49.623317,494.5178,True,"101,103,214,215",4,,,,189216,1,9728,8,198944
3694,3,103,261,32.295049,78.317237,493.6923,False,"102,505",2,14.0,114.0,,189216,1,0,0,189216
4573,15,115,261,21.705353,-3.401219,490.9996,True,"101,502",2,,,114,0,0,0,0,0
5900,27,212,261,-17.836835,6.978561,490.2223,True,213,1,,,211,0,0,0,0,0
6844,28,213,261,-4.656444,27.529668,488.6446,True,"212,214",2,,,,0,0,0,0,0
9407,29,214,261,9.098721,47.319876,488.9775,True,"101,102,213,215",4,,,,101931,1,7296,6,109227
12714,30,215,261,21.705353,68.598781,490.9996,True,"102,214",2,,,,189216,1,25536,21,214752
14362,62,502,261,35.122387,-22.376683,494.5178,True,"115,503",2,,,114,0,0,0,0,0
15477,63,503,261,32.295049,6.317237,493.6923,False,"502,504",2,75.0,515.0,,0,0,0,0,0
18593,64,504,261,23.641034,31.731394,491.4345,False,"503,505",2,75.0,515.0,,137851,1,0,0,137851
22579,65,505,261,11.426974,53.489831,489.2351,False,"103,504",2,75.0,515.0,,189216,1,12160,10,201376
270,1,101,262,31.167438,21.377359,493.3732,True,"102,115,214",3,,,,0,0,0,0,0
1987,2,102,262,35.123989,49.696711,494.5183,True,"101,103,214,215",4,,,,0,0,0,0,0
3695,3,103,262,32.278904,78.38571,493.6877,False,"102,505",2,14.0,114.0,,0,0,0,0,0
4574,15,115,262,21.735585,-3.345133,491.0061,True,"101,502",2,,,114,0,0,0,0,0
5901,27,212,262,-17.804196,7.031796,490.2163,True,213,1,,,211,0,0,0,0,0
6845,28,213,262,-4.619963,27.577921,488.6427,True,"212,214",2,,,,0,0,0,0,0
9414,29,214,262,9.134472,47.369116,488.9811,True,"101,102,213,215",4,,,,0,0,7296,6,7296
12736,30,215,262,21.735585,68.654867,491.0061,True,"102,214",2,,,,0,0,17024,14,17024
14363,62,502,262,35.123989,-22.303289,494.5183,True,"115,503",2,,,114,0,0,0,0,0
15478,63,503,262,32.278904,6.38571,493.6877,False,"502,504",2,75.0,515.0,,0,0,0,0,0
18594,64,504,262,23.612313,31.789163,491.4279,False,"503,505",2,75.0,515.0,,0,0,9728,8,9728
22590,65,505,262,11.391803,53.539842,489.2308,False,"103,504",2,75.0,515.0,,0,0,9728,8,9728
271,1,101,263,31.186155,21.444126,493.3785,True,"102,115,214",3,,,,33242,2,0,0,33242
1988,2,102,263,35.125541,49.770107,494.5188,True,"101,103,214,215",4,,,,560825,3,9728,8,570553
3696,3,103,263,32.262716,78.454158,493.683,False,"102,505",2,14.0,114.0,,560825,3,0,0,560825
4575,15,115,263,21.765795,-3.289022,491.0127,True,"101,502",2,,,114,0,0,0,0,0
5902,27,212,263,-17.771541,7.085011,490.2103,True,213,1,,,211,0,0,0,0,0
6846,28,213,263,-4.583477,27.626169,488.6409,True,"212,214",2,,,,0,0,0,0,0
9420,29,214,263,9.170215,47.418367,488.9846,True,"101,102,213,215",4,,,,166962,3,0,0,166962
12750,30,215,263,21.765795,68.710978,491.0127,True,"102,214",2,,,,560825,3,0,0,560825
14364,62,502,263,35.125541,-22.229893,494.5188,True,"115,503",2,,,114,0,0,0,0,0
15479,63,503,263,32.262716,6.454158,493.683,False,"502,504",2,75.0,515.0,,0,0,0,0,0
18602,64,504,263,23.583568,31.846904,491.4212,False,"503,505",2,75.0,515.0,,401699,3,0,0,401699
22598,65,505,263,11.356623,53.58984,489.2265,False,"103,504",2,75.0,515.0,,530831,3,0,0,530831
273,1,101,264,31.204833,21.51092,493.3837,True,"102,115,214",3,,,,0,0,0,0,0
1999,2,102,264,35.127044,49.843507,494.5192,True,"101,103,214,215",4,,,,186882,1,0,0,186882
3699,3,103,264,32.246487,78.522579,493.6784,False,"102,505",2,14.0,114.0,,186882,1,0,0,186882
4576,15,115,264,21.795983,-3.232885,491.0193,True,"101,502",2,,,114,0,0,0,0,0
5903,27,212,264,-17.738869,7.138205,490.2043,True,213,1,,,211,0,0,0,0,0
6847,28,213,264,-4.546988,27.674412,488.639,True,"212,214",2,,,,0,0,0,0,0
9423,29,214,264,9.20595,47.467628,488.9882,True,"101,102,213,215",4,,,,101212,1,7296,6,108508
12753,30,215,264,21.795983,68.767115,491.0193,True,"102,214",2,,,,186882,1,23104,19,209986
14365,62,502,264,35.127044,-22.156493,494.5192,True,"115,503",2,,,114,0,0,0,0,0
15480,63,503,264,32.246487,6.522579,493.6784,False,"502,504",2,75.0,515.0,,0,0,0,0,0
18605,64,504,264,23.554797,31.904618,491.4145,False,"503,505",2,75.0,515.0,,145574,1,14592,12,160166
22601,65,505,264,11.321432,53.639825,489.2222,False,"103,504",2,75.0,515.0,,186882,1,18240,15,205122
274,1,101,265,31.223473,21.577743,493.3889,True,"102,115,214",3,,,,0,0,0,0,0
2000,2,102,265,35.128497,49.916909,494.5196,True,"101,103,214,215",4,,,,188139,1,9728,8,197867
3700,3,103,265,32.230216,78.590975,493.6738,False,"102,505",2,14.0,114.0,,188139,1,0,0,188139
4577,15,115,265,21.826149,-3.176724,491.0259,True,"101,502",2,,,114,0,0,0,0,0
5904,27,212,265,-17.70618,7.191378,490.1983,True,213,1,,,211,0,0,0,0,0
6848,28,213,265,-4.510495,27.722649,488.6372,True,"212,214",2,,,,0,0,0,0,0
9430,29,214,265,9.241677,47.516901,488.9917,True,"101,102,213,215",4,,,,103547,1,0,0,103547
12773,30,215,265,21.826149,68.823276,491.0259,True,"102,214",2,,,,188139,1,24320,20,212459
14366,62,502,265,35.128497,-22.083091,494.5196,True,"115,503",2,,,114,0,0,0,0,0
15481,63,503,265,32.230216,6.590975,493.6738,False,"502,504",2,75.0,515.0,,0,0,0,0,0
18618,64,504,265,23.526002,31.962306,491.4079,False,"503,505",2,75.0,515.0,,150423,1,0,0,150423
22617,65,505,265,11.286231,53.689797,489.218,False,"103,504",2,75.0,515.0,,188139,1,0,0,188139
275,1,101,266,31.242073,21.644593,493.3942,True,"102,115,214",3,,,,0,0,0,0,0
2009,2,102,266,35.129901,49.990314,494.5201,True,"101,103,214,215",4,,,,0,0,0,0,0
3701,3,103,266,32.213904,78.659346,493.6691,False,"102,505",2,14.0,114.0,,0,0,0,0,0
4578,15,115,266,21.856292,-3.120537,491.0324,True,"101,502",2,,,114,0,0,0,0,0
5905,27,212,266,-17.673474,7.244531,490.1923,True,213,1,,,211,0,0,0,0,0
6849,28,213,266,-4.473998,27.770881,488.6354,True,"212,214",2,,,,0,0,0,0,0
9431,29,214,266,9.277396,47.566184,488.9953,True,"101,102,213,215",4,,,,0,0,0,0,0
12794,30,215,266,21.856292,68.879463,491.0324,True,"102,214",2,,,,0,0,0,0,0
14367,62,502,266,35.129901,-22.009686,494.5201,True,"115,503",2,,,114,0,0,0,0,0
15482,63,503,266,32.213904,6.659346,493.6691,False,"502,504",2,75.0,515.0,,0,0,0,0,0
18619,64,504,266,23.497183,32.019967,491.4012,False,"503,505",2,75.0,515.0,,0,0,0,0,0
22618,65,505,266,11.251021,53.739756,489.2137,False,"103,504",2,75.0,515.0,,0,0,0,0,0
276,1,101,267,31.260634,21.711471,493.3994,True,"102,115,214",3,,,,0,0,0,0,0
2010,2,102,267,35.131255,50.063722,494.5205,True,"101,103,214,215",4,,,,0,0,7296,6,7296
3702,3,103,267,32.19755,78.72769,493.6644,False,"102,505",2,14.0,114.0,,0,0,0,0,0
4579,15,115,267,21.886414,-3.064325,491.039,True,"101,502",2,,,114,0,0,0,0,0
5906,27,212,267,-17.640751,7.297663,490.1864,True,213,1,,,211,0,0,0,0,0
6850,28,213,267,-4.437497,27.819108,488.6336,True,"212,214",2,,,,0,0,0,0,0
9432,29,214,267,9.313108,47.615477,488.9989,True,"101,102,213,215",4,,,,0,0,0,0,0
12795,30,215,267,21.886414,68.935675,491.039,True,"102,214",2,,,,0,0,17024,14,17024
14368,62,502,267,35.131255,-21.936278,494.5205,True,"115,503",2,,,114,0,0,0,0,0
15483,63,503,267,32.19755,6.72769,493.6644,False,"502,504",2,75.0,515.0,,0,0,0,0,0
18620,64,504,267,23.468338,32.077601,491.3945,False,"503,505",2,75.0,515.0,,0,0,7296,6,7296
22619,65,505,267,11.2158,53.789701,489.2095,False,"103,504",2,75.0,515.0,,0,0,6080,5,6080
277,1,101,268,31.279156,21.778377,493.4046,True,"102,115,214",3,,,,0,0,0,0,0
2016,2,102,268,35.13256,50.137132,494.5208,True,"101,103,214,215",4,,,,0,0,0,0,0
3703,3,103,268,32.181154,78.796009,493.6598,False,"102,505",2,14.0,114.0,,0,0,0,0,0
4580,15,115,268,21.916513,-3.008088,491.0456,True,"101,502",2,,,114,0,0,0,0,0
5907,27,212,268,-17.608012,7.350774,490.1804,True,213,1,,,211,0,0,0,0,0
6851,28,213,268,-4.400993,27.86733,488.6319,True,"212,214",2,,,,0,0,0,0,0
9433,29,214,268,9.348811,47.664782,489.0025,True,"101,102,213,215",4,,,,0,0,1216,1,1216
12809,30,215,268,21.916513,68.991912,491.0456,True,"102,214",2,,,,0,0,15808,13,15808
14369,62,502,268,35.13256,-21.862868,494.5208,True,"115,503",2,,,114,0,0,0,0,0
15484,63,503,268,32.181154,6.796009,493.6598,False,"502,504",2,75.0,515.0,,0,0,0,0,0
18626,64,504,268,23.439469,32.135208,491.3879,False,"503,505",2,75.0,515.0,,0,0,7296,6,7296
22624,65,505,268,11.18057,53.839634,489.2052,False,"103,504",2,75.0,515.0,,0,0,7296,6,7296
278,1,101,269,31.297638,21.84531,493.4097,True,"102,115,214",3,,,,0,0,0,0,0
2017,2,102,269,35.133815,50.210545,494.5212,True,"101,103,214,215",4,,,,0,0,7296,6,7296
3704,3,103,269,32.164718,78.864301,493.6551,False,"102,505",2,14.0,114.0,,0,0,0,0,0
4581,15,115,269,21.94659,-2.951826,491.0522,True,"101,502",2,,,114,0,0,0,0,0
5908,27,212,269,-17.575256,7.403865,490.1744,True,213,1,,,211,0,0,0,0,0
6852,28,213,269,-4.364484,27.915547,488.6301,True,"212,214",2,,,,0,0,0,0,0
9434,29,214,269,9.384506,47.714097,489.0061,True,"101,102,213,215",4,,,,0,0,0,0,0
12822,30,215,269,21.94659,69.048174,491.0522,True,"102,214",2,,,,0,0,0,0,0
14370,62,502,269,35.133815,-21.789455,494.5212,True,"115,503",2,,,114,0,0,0,0,0
15485,63,503,269,32.164718,6.864301,493.6551,False,"502,504",2,75.0,515.0,,0,0,0,0,0
18632,64,504,269,23.410576,32.192788,491.3812,False,"503,505",2,75.0,515.0,,0,0,0,0,0
22630,65,505,269,11.14533,53.889553,489.201,False,"103,504",2,75.0,515.0,,0,0,0,0,0
279,1,101,270,31.316081,21.912271,493.4149,True,"102,115,214",3,,,,0,0,0,0,0
2023,2,102,270,35.135021,50.28396,494.5216,True,"101,103,214,215",4,,,,0,0,0,0,0
3705,3,103,270,32.148239,78.932568,493.6504,False,"102,505",2,14.0,114.0,,0,0,0,0,0
4582,15,115,270,21.976645,-2.895538,491.0588,True,"101,502",2,,,114,0,0,0,0,0
5909,27,212,270,-17.542483,7.456936,490.1685,True,213,1,,,211,0,0,0,0,0
6853,28,213,270,-4.327972,27.963758,488.6284,True,"212,214",2,,,,0,0,0,0,0
9435,29,214,270,9.420192,47.763424,489.0098,True,"101,102,213,215",4,,,,0,0,7296,6,7296
12823,30,215,270,21.976645,69.104462,491.0588,True,"102,214",2,,,,0,0,14592,12,14592
14371,62,502,270,35.135021,-21.71604,494.5216,True,"115,503",2,,,114,0,0,0,0,0
15486,63,503,270,32.148239,6.932568,493.6504,False,"502,504",2,75.0,515.0,,0,0,0,0,0
18633,64,504,270,23.381658,32.250342,491.3746,False,"503,505",2,75.0,515.0,,0,0,7296,6,7296
22631,65,505,270,11.11008,53.93946,489.1968,False,"103,504",2,75.0,515.0,,0,0,10944,9,10944
280,1,101,271,31.334485,21.97926,493.4201,True,"102,115,214",3,,,,0,0,0,0,0
2024,2,102,271,35.136177,50.357377,494.5219,True,"101,103,214,215",4,,,,0,0,0,0,0
3706,3,103,271,32.131719,79.000809,493.6457,False,"102,505",2,14.0,114.0,,0,0,0,0,0
4583,15,115,271,22.006677,-2.839225,491.0653,True,"101,502",2,,,114,0,0,0,0,0
5910,27,212,271,-17.509694,7.509985,490.1625,True,213,1,,,211,0,0,0,0,0
6854,28,213,271,-4.291457,28.011965,488.6266,True,"212,214",2,,,,0,0,0,0,0
9441,29,214,271,9.455871,47.812761,489.0134,True,"101,102,213,215",4,,,,0,0,7296,6,7296
12835,30,215,271,22.006677,69.160775,491.0653,True,"102,214",2,,,,0,0,25536,21,25536
14372,62,502,271,35.136177,-21.642623,494.5219,True,"115,503",2,,,114,0,0,0,0,0
15487,63,503,271,32.131719,7.000809,493.6457,False,"502,504",2,75.0,515.0,,0,0,0,0,0
18639,64,504,271,23.352716,32.307869,491.3679,False,"503,505",2,75.0,515.0,,0,0,0,0,0
22640,65,505,271,11.07482,53.989353,489.1926,False,"103,504",2,75.0,515.0,,0,0,14592,12,14592
281,1,101,272,31.352849,22.046276,493.4253,True,"102,115,214",3,,,,0,0,0,0,0
2025,2,102,272,35.137283,50.430797,494.5222,True,"101,103,214,215",4,,,,0,0,0,0,0
3707,3,103,272,32.115158,79.069023,493.641,False,"102,505",2,14.0,114.0,,0,0,0,0,0
4584,15,115,272,22.036687,-2.782886,491.0719,True,"101,502",2,,,114,0,0,0,0,0
5911,27,212,272,-17.476888,7.563015,490.1566,True,213,1,,,211,0,0,0,0,0
6855,28,213,272,-4.254937,28.060167,488.6249,True,"212,214",2,,,,0,0,0,0,0
9447,29,214,272,9.491541,47.862109,489.0171,True,"101,102,213,215",4,,,,0,0,0,0,0
12856,30,215,272,22.036687,69.217114,491.0719,True,"102,214",2,,,,0,0,0,0,0
14373,62,502,272,35.137283,-21.569203,494.5222,True,"115,503",2,,,114,0,0,0,0,0
15488,63,503,272,32.115158,7.069023,493.641,False,"502,504",2,75.0,515.0,,0,0,0,0,0
18640,64,504,272,23.32375,32.36537,491.3612,False,"503,505",2,75.0,515.0,,0,0,14592,12,14592
22652,65,505,272,11.03955,54.039234,489.1884,False,"103,504",2,75.0,515.0,,0,0,0,0,0
282,1,101,273,31.371174,22.11332,493.4304,True,"102,115,214",3,,,,0,0,0,0,0
2026,2,102,273,35.13834,50.504218,494.5226,True,"101,103,214,215",4,,,,0,0,2432,2,2432
3708,3,103,273,32.098556,79.137212,493.6362,False,"102,505",2,14.0,114.0,,0,0,0,0,0
4585,15,115,273,22.066674,-2.726522,491.0785,True,"101,502",2,,,114,0,0,0,0,0
5912,27,212,273,-17.444066,7.616024,490.1507,True,213,1,,,211,0,0,0,0,0
6856,28,213,273,-4.218415,28.108364,488.6232,True,"212,214",2,,,,0,0,0,0,0
